,SAMPLE_001,SAMPLE_002,SAMPLE_003,SAMPLE_004,SAMPLE_005,SAMPLE_006,SAMPLE_007,SAMPLE_008,SAMPLE_009,SAMPLE_010,SAMPLE_011,SAMPLE_012,SAMPLE_013,SAMPLE_014,SAMPLE_015,SAMPLE_016,SAMPLE_017,SAMPLE_018,SAMPLE_019,SAMPLE_020,SAMPLE_021,SAMPLE_022,SAMPLE_023,SAMPLE_024,SAMPLE_025,SAMPLE_026,SAMPLE_027,SAMPLE_028,SAMPLE_029,SAMPLE_030,SAMPLE_031,SAMPLE_032,SAMPLE_033,SAMPLE_034,SAMPLE_035,SAMPLE_036,SAMPLE_037,SAMPLE_038,SAMPLE_039,SAMPLE_040,SAMPLE_041,SAMPLE_042,SAMPLE_043,SAMPLE_044,SAMPLE_045,SAMPLE_046,SAMPLE_047,SAMPLE_048,SAMPLE_049,SAMPLE_050,SAMPLE_051,SAMPLE_052,SAMPLE_053,SAMPLE_054,SAMPLE_055,SAMPLE_056,SAMPLE_057,SAMPLE_058,SAMPLE_059,SAMPLE_060,SAMPLE_061,SAMPLE_062,SAMPLE_063,SAMPLE_064,SAMPLE_065,SAMPLE_066,SAMPLE_067,SAMPLE_068,SAMPLE_069,SAMPLE_070,SAMPLE_071,SAMPLE_072,SAMPLE_073,SAMPLE_074,SAMPLE_075,SAMPLE_076,SAMPLE_077,SAMPLE_078,SAMPLE_079,SAMPLE_080,SAMPLE_081,SAMPLE_082,SAMPLE_083,SAMPLE_084,SAMPLE_085,SAMPLE_086,SAMPLE_087,SAMPLE_088,SAMPLE_089,SAMPLE_090,SAMPLE_091,SAMPLE_092,SAMPLE_093,SAMPLE_094,SAMPLE_095,SAMPLE_096,SAMPLE_097,SAMPLE_098,SAMPLE_099,SAMPLE_100
GENE_0558,1.3338338097954228,3.3967815397312355,1.5858701225387533,1.007822273648012,3.95809410253634,5.076944386379662,2.579985132410403,4.690401464186101,4.127490663977792,3.944870342323784,2.8551389670562806,2.3422453339388034,3.5140106594136555,3.9189558486482445,1.6297634549745577,2.665069777423261,2.830766033084501,2.7163972632553604,2.251502242943313,1.5602765096561009,2.6894486401014643,2.7218679306352778,2.4868287879460107,3.920730731235031,1.526170356719614,3.4303555935332457,1.1564514195506461,2.9846659994897244,0.8273724591101222,2.0124938321865793,3.0406553523842246,1.4735841161462675,1.4795694660994598,4.373310623218114,1.3210267073511943,2.9186047256668948,5.058813034306294,3.2509688160631662,3.1053505238003956,2.207869592147441,2.2117353367932147,2.857538004208057,1.0024891406827696,4.4156709889634165,3.3353681030315916,1.1933728681673577,4.433968258481816,3.961073552583243,3.639532289473825,6.132349810578089,3.1916109161205344,5.134609880291435,3.1009753591077818,3.6572392980027537,2.3920119014957373,1.0850926618180947,1.1305091791551434,2.96175155534851,2.771548623455905,1.7095409973698859,2.722548124642995,3.654197050423579,4.80051411058528,2.232121490255501,3.5783798969788156,5.42846210242515,4.056815525920955,2.1450449724184737,3.1981157467919163,3.3057711902979205,3.904740718089717,3.1182603935138977,3.6987402081124263,4.425248562848761,1.8403648331126148,1.5717663392353198,3.866225696113525,2.875586695335974,4.210695400658527,4.518914171167069,1.1119460494501865,2.070184868443428,2.910710823834866,1.8697091275693054,2.4865870860663035,1.6121872472847392,2.527449397260283,1.9306251377337584,3.5146714619141135,4.264400043538903,3.5993179291884823,6.647606059660448,4.3142880435866955,4.262936202172697,2.9647002370314164,2.6862848895519473,4.775747520268128,2.752147600850667,3.1129752113276616,2.8520564151333545
GENE_0559,3.7739054409089183,4.249507838180699,4.486717800468066,2.6900697660443114,3.3023824705751372,3.4972278361825095,5.042249132962948,1.162490825215045,3.083062370415983,2.2881386825611685,2.4163673610649994,2.0554201008451454,3.7727866161522514,0.7111939479541773,2.894073786841184,1.134464838604601,2.2317075081208277,2.8005529402994647,2.5668559068866603,3.963644971303678,4.7431758652557585,5.737710189640452,3.058963542285201,4.620362101695981,5.041891387628347,2.482676764937179,4.720167751828395,0.8788284255008112,3.453033513293573,5.240263190713399,3.1954404299735018,2.8294574804506376,2.8232160617419844,5.048211142109049,1.32440142154001,2.5844323069678636,4.182332329514418,3.4795199761465394,4.656068532892524,3.965148835709553,2.4878767462940634,3.8294925714152264,1.5727429262729336,0.987653203304901,2.3244636799063936,3.170506588306352,2.098194582412869,3.292300716481201,3.1431361453716664,1.104435311300512,2.407989292303323,4.317267001223374,3.7025809424925344,2.2272267866730115,3.879769921910651,5.450936265551982,2.544328268360625,4.045201065516763,3.8323611801225033,2.481350654831783,1.7571265724795833,5.303792402692972,4.520225627827865,2.7214758031840383,4.693040888985029,3.7938416074889854,4.682877768093237,1.157424046734522,2.563678952445984,5.195305469867619,6.725089978314405,2.5859101247986254,2.565007017770572,3.966229359576456,3.5141929232728337,3.7649797547264887,0.887680703788829,2.7697210323533454,4.131988355407125,0.7669008585845688,1.3022220856873234,1.1722940173256697,3.9226066440390923,1.9695671788512512,1.6885852593452866,3.1386004131753027,1.6494101888972725,3.6561379642147527,6.385313082314367,2.6112953584995453,1.0416827469626722,2.510416921664756,3.70717292923927,3.5745523963563124,4.177045063080138,2.344954195227406,2.7190384394892813,0.7105154902318235,3.8732478822078003,1.5817742883159027
GENE_0560,3.3256090698519754,2.0327430709708048,2.9587086576091752,4.341106699386273,2.529131230464539,2.1784362581363417,3.071787514767274,2.2888080557194517,1.9564782671879055,5.608192703978677,1.108503538597146,3.9268298921371803,2.897640128741844,2.0825123152113902,3.5183276479334795,3.1123163982985007,4.84172241752978,1.7553955476603431,2.4356122002741025,4.414131121437318,2.811410308896459,3.7829942845389515,4.694790233180284,3.803661086909729,2.3248991726553054,2.632691481574424,4.7065560170918666,3.2674938780719427,2.8129413815814712,3.566081911174105,1.6068047513352453,2.7721690151755642,2.9691880247382434,2.9486370972964386,2.580509037264684,2.6839178958876815,2.9246995813046706,5.0367589248742,0.8609233334893022,3.987726143176073,2.9588368473207005,2.9902698721721257,2.566192397806458,3.7229618724569056,4.329834695400209,1.0768203470400202,5.930162483349228,3.253163646837966,3.208775086617305,1.5021720311913827,2.3714222403183105,4.895416135283063,3.1561283562740616,3.6086029015662096,2.500556090444896,5.75556064929106,2.875605957769078,4.578073326887481,2.8780864055781326,3.5185060909067483,3.5246478779409207,4.294707032126938,4.041590295643952,2.4852782680226344,4.617530350860028,1.9050507614256862,1.7059622460748174,2.7051212860111704,3.5790203401513865,1.8712309920266188,2.9700761927174675,1.5110086527703757,2.7318626057412,4.35950396057544,2.062981357233414,1.6680467731438402,3.5594984960945784,2.124848202683789,6.398036477988021,3.3151295669475287,4.432045994827369,1.5774493276152686,3.66380602204487,1.8882135720253306,2.8434542945425703,2.1642798616479517,4.4527982824745305,3.4838028173085585,3.2187175900991067,4.89819758857558,3.0886880138773716,4.439971468297475,5.515001083451023,3.248034156574777,3.4030812719529484,4.335784703605022,5.003869426307411,3.2326257143513923,2.2946069022863536,4.2154138275936806
GENE_0561,3.8163656614239434,4.202294168335395,3.987413415963377,3.3343234664330863,3.4096893011029503,3.992149829459475,1.4510514259271752,4.854465259487293,3.6539888250428896,2.0601932816263098,3.3062129363552417,4.839021302273804,3.4432978522619853,2.1869876996699906,1.6162539231143231,6.457984051067888,1.2005902372751385,3.5045242761645072,2.3533790228031077,4.456564132339813,1.6733491900327144,5.244349341390861,2.910812534173153,2.7926480697203764,2.678481395397826,2.3463458933345414,2.6112924566472566,4.013940605974718,1.2146493212687763,2.1679669359033955,5.085547011326756,2.9542293352593116,2.3697592141355237,1.6159689536029058,1.7193084690509097,4.373735858126109,2.086059473677807,4.130879161371827,1.9152409268245676,2.9099566243335047,2.9810849239277455,2.162727755432945,3.1667392493334785,0.9188167419246063,2.956640824865272,3.6475976559268344,2.0724854455864454,3.342429374706063,3.265251446920877,3.317286148455274,1.5486799942959575,3.190113939372925,1.2141981490401197,2.3037952902631247,3.063604771149937,3.33637316958874,1.6802936505653034,2.7139790956731287,4.117297378637671,1.9161163309998612,0.8934270775452554,3.7600164462429784,1.9560588370816483,2.292700167519479,3.2357169131016392,3.1671259694493643,4.427798731062516,2.765902268975042,3.155652898009897,1.238459841433626,3.8922960024847897,2.232982501196852,7.554529483937874,2.8007239287206307,3.620046129863179,3.905073316503412,2.956438147150441,3.636442522655035,6.15963677607926,2.1626189359896864,0.8351648343077764,1.5887717119165228,4.394418640296099,2.4793692405553,6.26846446896246,4.0257985566741015,2.276726534924997,2.134948426432393,2.5183057439397527,0.9542368411303039,3.4268889141828804,3.980360756520237,1.9292442109327714,1.3594315153049612,1.9900915713808287,4.3943716305254155,4.129093515595029,3.3454670992551123,5.291424242867026,1.2416384425571036
GENE_0562,2.807184618774817,3.801015252129436,4.110802594155193,4.129819684674246,4.021471730735615,4.8402780297574575,4.071961232946967,1.735236761714078,2.5081080867642656,1.2365143259058504,4.393117514316704,4.666757306669476,1.6693281152066712,2.5977080571351934,1.1871839064000345,2.915875789981444,2.081232409165665,1.7218441967597644,3.0370847409995534,5.629759146404378,4.118071065635463,2.7537385658078932,3.006968071327317,5.624777314891121,4.755641377660961,2.681648735784735,3.7221207499856024,1.8961218890835034,3.100015624665358,4.076093585392214,4.426162936827081,2.2915065439564097,4.400596014561493,3.258742300833001,2.7086504207256223,5.668546687429184,2.621390094781859,1.7824467113113744,2.254549782349984,4.023833680778127,1.9086826033572166,4.164680182185515,2.0521413958152883,2.9735468556613975,6.095216446675951,2.0204847505312675,0.9856049424058583,4.907159982174805,1.496484965990932,2.097333501319847,4.027991708430272,3.973818588698653,0.7553135873304533,2.6422571635525216,4.1957992996023625,5.837374345532575,1.651115624702617,4.49197109213445,2.2664689537780776,4.455442109133083,1.8523187018204716,2.7804459868033566,3.571097474950597,4.335369988217628,3.8145353362196124,2.5386251202916785,2.4519500199132693,5.484506915488442,3.4261732679248498,2.4836130588003456,3.7713596019293174,3.885052580136289,1.5405244455380023,3.7022610855458424,1.3995444342375492,2.286091759352916,1.9091306134184451,2.905668602057668,2.529231745052147,2.8173574707629907,1.0778637529014794,2.972225737115729,1.7892859723978254,6.199567335091982,2.574057013942299,2.7462754561906686,3.9824197673216926,4.844456591859139,1.7118983130569922,3.8182053854822686,4.351865091242755,3.305624979048509,3.279669957217511,2.4405498819337095,2.667636937117451,2.9324634769015328,2.5425808891551682,4.24478903046912,2.0320806787816146,4.200277488866482
GENE_0563,4.851845798141524,3.54788886905923,1.159830112270752,3.8707554040813266,2.287396024495099,2.422079455622118,3.53751152739114,4.5433901590994665,1.2648460400092203,3.1419146600543737,5.785272802431539,1.791651919606913,2.8170456788747673,2.319290132902445,3.993609930706758,1.6396903879733111,1.342848139954934,4.1683215540836756,3.375836920462874,1.7033124801066215,2.9818604638195665,1.6091267270617133,4.291579998028135,3.427598837873972,2.2066095842261335,2.360780705305746,2.502929501935591,1.8163312714540987,4.86882001172035,4.623211054782359,2.572108868525952,2.6769670933994942,1.7671658376477024,2.8664429807007554,3.706219152477937,4.6482042539705635,2.005692323730561,1.2452610745450783,1.8871044999701354,3.795657221065318,3.013365452744838,4.38771595048587,3.121485507663512,5.2546540017959735,1.3296250761622135,0.6892028697157286,4.887268471146117,2.115743990291589,3.2447326572569053,3.240602823497096,3.49124812549928,2.4856874477913653,1.9457284573880995,1.8611660904097276,3.859289446203786,4.0859827689542865,2.755760490932316,2.3414735370861917,3.812341172867077,1.4218566032218167,5.725732712709661,3.6571724289929395,2.8678657231078963,4.165412712672453,3.8955915883119343,3.3711393311020417,1.0813348634067075,3.6022364759787107,5.030616112182271,2.389821235724251,4.341410682019198,4.191492744075772,3.4482734786069478,3.286840927504243,3.8005187973520127,3.6087008422192195,5.6424990566899655,4.352530801671353,3.998731621063111,4.476886085196658,3.9996586873068956,0.9428804515028504,2.92121024581325,2.3151644309618775,3.4927624710130676,2.3880794612395992,3.842444409569,2.548320692755671,5.369944719907327,5.302953698706003,1.4536059473535166,3.4860624521203474,2.4997391391560795,3.3932602516617902,3.8365014100078128,1.6121162181668018,1.9225727670161967,2.0568709368397258,2.3942599887067004,2.4284242115158983
GENE_0564,4.120313796562955,3.3547763786230704,2.0328351269515115,2.6707412606773557,0.7578435284621698,5.824900554987346,3.0914938429114707,4.388018347207074,4.115427086015972,3.0227758528965114,0.750654583887818,2.3866569463396607,3.5265120757017674,3.1456719882732798,4.45372024975055,3.0660164692807923,5.573546138501586,1.8322384341202578,3.744139152060531,1.8642389840757432,4.280354787423087,2.1633482984079286,1.1862514161530056,1.417616346124014,2.487651523359777,5.174537866629673,4.045141038023304,3.649880672649146,2.9861541360778374,1.7637179908919212,1.9661394274257247,2.3938704318984394,2.2889521512678432,2.2724413078270462,1.9462122763371197,3.0762388431715197,2.1654171861796345,4.579627805151666,4.565721679111213,3.8557386702053376,3.7013380194780576,1.3588820886727846,6.2099742238232425,2.717131110417002,4.116164564667546,4.169593395650929,1.85141762894866,2.3056289813809325,3.5849821000497046,1.364282166539334,2.955556505942567,0.7429641903068809,3.0813941985869815,4.917917542321903,3.0654525224181066,1.4385225511631659,2.3925710547294377,3.8746795902521685,3.282476387156821,3.6565838091923597,2.851961210049759,2.1491847229558783,3.2290384179919025,3.1551882973244143,4.435548675836678,2.4902537653381223,3.130624074989866,2.885633447528693,6.185979434556047,2.16346598104321,2.5921037673615626,1.9397874933728072,4.818483260320771,4.921758513703661,2.79665565553135,4.654300547422691,3.4929361049998304,3.991846440818002,1.9000678078786803,3.2754678035109936,5.616362959400184,5.060788393693164,4.13192125338366,4.331008565601031,6.4125156674794646,4.1053625986037705,2.266822736381925,4.692304892890191,2.9745113151797167,3.7055930481338732,3.2201131621380203,2.213253789036176,3.4671923041143646,4.352694534754641,4.041569413181168,3.6938140921227647,2.8167543699073154,1.2668760598493098,3.008454996458415,3.793078962499412
GENE_0565,0.8899846191983363,2.9837106102091573,2.9487187727282707,1.9856556987093361,4.070941261448678,4.321589362593319,5.534114965559597,3.032737226034813,4.80133854542734,2.0897699182647473,2.608289497404936,3.9613943854927887,2.273282439918165,2.864503188979529,4.1785687180309115,3.0608267839988974,1.9802978653948715,2.3498718515370802,2.727163911793846,3.8376540607049097,2.6643019795842386,0.7121544469197078,4.106052903543194,3.9154922078711047,1.8261246600788776,1.7566124868351156,4.884300374454921,2.7674366224955964,4.061660914777677,2.230044599559759,3.9287404872517273,1.9768366757337474,3.6172497928404646,3.5308350398095176,0.9541577335090783,3.2271772337000364,2.2021438982430594,4.526270605668004,3.371323534754533,2.7591898852156636,5.11876316280223,1.07150281661066,5.694025699809867,5.620715857588516,2.5860119631151255,4.24522942298611,3.7010492910901074,0.6920527110455179,2.9277632954716273,1.6254496736207849,1.5378690085066402,2.7111670333191,2.75367639779099,4.696196312405609,2.164029324679234,2.5798496587957116,4.906944226820059,2.8377523620272487,2.4391364577920687,4.202160172605477,3.7614390258348345,3.1962278249526683,4.294000572872346,1.6424402321886413,2.358772027334355,5.794608931222705,0.4387392105538086,2.2541101521451377,1.7060706313852692,3.1591281576301053,3.8610024924505404,4.545537930391174,2.561171365594005,1.9769085857913267,1.4494576330349986,3.129579616451483,5.977513170692522,2.3520238197808414,2.97769281681413,3.242927491383155,2.546253223686441,4.984991844456023,4.68718927374644,4.149568612738243,4.343996138384099,2.2399714545332676,1.7418190114659062,2.2489593410383897,3.4303818753027766,2.664726267818254,3.8129046733101295,3.2068881302465226,1.5539050268968422,4.730834747156439,2.4412791457758827,4.106090764321154,2.058580218341555,2.022067183897066,1.9702217010806713,1.4672838504348975
GENE_0566,1.4894601227734203,3.5621310704114815,1.9718304345007431,3.516389337535463,3.1985839638446474,4.233836978961809,1.8751941219165336,4.481916925636892,1.9951723389359417,0.5616544146887111,3.3128822974111882,2.028448319921037,5.092098454408684,3.457338343724707,2.960820687841206,3.327570377051458,2.457722154361031,5.351077752213019,2.398112779871792,3.671695269774568,2.0900912535666363,3.070616610687339,1.6529038048470124,3.3627357675239464,3.1511865046946146,3.7857943930141102,3.678113779318526,3.1055672473981577,5.852933689911154,3.0452947333471374,3.118396244845272,2.9607716292482333,3.32891215159243,2.7116529165797543,2.611817344940818,4.059607462795943,3.0071869984780473,4.472492020966614,1.0785751745167862,5.124318687174943,4.254594731872943,3.003348127359769,2.9704478691516205,3.9090790362936794,1.8669345241079585,3.117418602052432,3.267428013997079,0.9686083232644105,3.51907537170115,1.5416342391973221,4.512418931679597,4.866137650995735,5.107133580466505,2.6673260431087122,2.650336965461071,1.0172106093749282,3.9623607726466124,1.3975350955515926,1.4514100595845132,2.69008745238447,1.7847353970832232,1.9351899862905235,3.1285194518180703,4.23576435969833,3.7732903036751857,3.311828964618296,4.600750826622508,3.2318732207645486,2.423245210376913,2.144369423343825,3.7904811877946485,1.7895366653073708,3.5201855988762527,2.5396575493947817,2.0691463104487116,2.05020842957984,4.35059469132287,2.04767736210386,2.720036364079169,2.491686857301815,4.479585832957627,5.146025087235189,4.273191918213376,2.6029172214120235,3.5115590571203956,1.9910220537901124,3.339076532618829,1.185837633368385,3.3714401914025336,2.9986213779531856,3.641739456534135,3.0528649001442387,4.172436525860383,2.1517158195531554,4.065590319135117,3.68368103270071,4.521422832891089,4.614287047065087,1.9456829309079733,3.7432749307951636
GENE_0567,1.723880869938179,4.618400963921412,2.0525343435647776,2.5976437022172343,3.3483511422988905,4.041194253322411,3.5498338556427176,4.078023505870111,3.0843795849534055,3.3829312266027642,1.177990268057365,4.434058913018716,2.705422981771737,2.5371835049019906,5.707490072237859,0.5774594615888564,3.190265959819506,0.8373231922480262,3.507929897389693,2.2242016742807977,0.4780550929274342,4.520922740546806,1.6014374463784766,4.327821373867334,1.921446307496853,2.4968885447088454,0.8098861021698284,3.6203718771792865,2.3680117491688524,2.6138769739539915,2.9484570403061063,1.276132600852033,3.9770895730700224,2.3801610195713034,6.216195837295458,2.4787304715457923,2.586152231936118,1.5375301234356196,1.3054796288847366,4.230596105632424,4.482330081559486,2.3779472867447,3.2237586083261274,4.732345670872472,3.442235131402593,3.700319253028906,3.179964140247507,2.277311410440163,3.568516125158393,5.605592529260919,2.4305795066452114,4.216639604167882,3.301354932312445,2.3495978740766774,4.254637259098167,4.09616217302673,3.82805663157724,5.441691214213267,5.564340540762103,3.13730321823267,2.9345450599117973,1.471402287802247,5.138873846096587,2.976115399385161,2.3275519431641465,1.9654784001236942,1.9578423613390568,5.4559332146789,4.258736220712434,1.4161063010164832,1.4528565731460432,3.2244556970353373,1.8773127280401736,2.75334175518307,5.1666624101863405,4.493734028853691,1.22316614541709,1.8829282729579218,3.385014394614512,4.577044664760001,2.0868896058264377,3.5461703696060445,2.5080121442829015,5.446551418125245,3.88449396012531,2.825896877735666,1.410090316031241,1.8303611578098116,0.6703161405628426,3.4196975247305317,3.9432489724418076,4.01137216589995,2.3215973544843647,4.785433899066172,5.2095106430861,2.2626168505778477,4.64864588574277,3.2476597787683357,2.4231312283956865,4.717534659486778
GENE_0568,1.683060769123972,1.4188569338474655,2.578181198709546,2.782295595402207,1.2801260943837158,3.708108852311887,2.1327254743234807,1.5825621736385682,3.9211880648630655,2.5384106943708304,4.4774031640821965,3.666293349657806,2.8200869723610427,4.533128920860696,3.6147121614679127,3.0434710736096515,3.7361759133722927,3.779656485310106,1.7963638597871812,6.305888532703245,3.154804704526593,3.1804490367401432,1.1858143793165956,3.233052517828,3.2889720258461534,1.7398961912714561,1.8531327826908754,2.002264765956122,2.700630545150822,3.3428164708961345,2.7891442653650644,3.4596519142214612,3.9557167787116736,3.777824014828183,3.540334676543592,3.4372860792681212,3.4418749591699487,2.8837060187798507,2.2689388177302106,2.950793109746054,3.925879340573645,3.918240857911458,3.7310469024533925,2.483937748544747,2.7971945318108844,2.8019112953452407,2.3296014820737594,4.252814755038278,1.1195653541820392,5.828150537329781,5.901707726296288,3.1322408255970076,3.594627589729519,4.191666408871506,2.1579327143098097,3.8109097228416533,4.839674607904933,1.149316498558724,1.4591677713753388,4.057080053677189,2.7312256851033214,2.589701561916486,2.66157238054905,1.763050416668045,2.5613939535820633,1.572005644224157,4.825284934990049,3.2391492055729656,3.2047443038479213,3.9440689846707095,6.922756710283024,1.8396675724984415,1.118298223788454,3.0295862638530946,1.1303966676833261,2.647625555573318,4.22622769885122,5.131570321018487,1.3469760628581315,1.9549183238649506,3.5394879567886055,4.062184345853354,4.139412014023917,5.057518660348132,4.027810002015479,2.9173045692419057,4.483486707832377,3.1575770043440303,3.4229295367665022,2.4614377448560427,3.2694892230238475,1.291764201979476,4.445948230479491,1.8850252486487091,2.0144444127832033,0.7835955198730633,2.086186793136988,1.9387394140702012,3.347997105679038,1.5968331082152114
GENE_0569,2.520935538189943,2.2458284644507165,1.183379900752326,3.375128292995974,2.793763918430775,3.119376408442984,4.165809518269947,3.078086460061856,2.6545369332824147,4.292033861507037,2.66337202378013,2.449202736421518,3.9480066370099363,2.133270978712623,4.62887370573484,3.274202066054517,5.189061196530011,2.992665938404126,4.32716679487218,1.283647995245543,4.788240804133138,3.974641925609375,2.2853909379930846,4.213176936956532,1.6233816925315527,2.457768869638137,2.0547634070704293,4.288448534362563,4.741320243445422,2.515111283125496,1.6192428481691312,1.9191021595839084,3.186134374543323,3.10578163631091,2.6458945479947165,2.0782512797678825,5.27252579373939,2.314666981768586,2.07478696326585,4.601326824930037,2.7160371042387297,3.736448339629754,2.0284647074625073,3.728663709831663,4.036743527122824,1.7739320704034733,2.4145559163832027,1.9962719871734513,2.4216486574735376,5.234108572625288,3.3996316752092293,5.7233716394084535,5.068237743491712,4.578597590779818,5.02851090648469,4.618764124448781,5.3795690509853,3.780194865886082,3.9706326933584695,3.9323176701790046,2.5264121004871978,4.187597674906273,4.75448059058267,2.3372910579723936,2.04802949068423,2.3947292566472402,4.89217038188481,2.7717176264488237,1.7863687099548171,1.8542054365953984,1.9973593398097478,2.2086318468229162,1.4977567298537076,3.8619091987493053,2.830764712488359,3.766543417677245,0.8013495109728899,4.497880429610229,2.9646861598847303,3.720570558865641,5.122227332326323,3.5452774446046185,5.955231327991661,1.0893678358232253,2.673250221510603,1.1487228215265115,3.4749347779898794,3.166156079309968,1.7986349159757187,6.043146198005969,2.6224860187014167,0.8589218888037236,3.9623447681302495,3.9832716287136156,2.4788536082739396,4.108892586517351,1.9474611606376613,2.553074178181216,3.5794222667321582,4.294389844830981
GENE_0570,2.7876278240911327,2.4753990288735377,3.0162639280078363,0.9669250645217508,2.7196178003209033,1.014086594265631,2.0651509059035034,1.4760007201380532,3.758264924929514,2.1882588870384883,4.726843165602593,1.1144033072351722,2.763862972869187,3.1764756830651346,3.7073205206550095,6.0148511145729335,1.0242023752777103,2.1583396434540645,5.792695794790853,1.9787467142444637,3.643071280554623,1.9586752304303015,1.502392201489433,2.093874984701343,5.765270085659199,1.723005777371576,2.6968225724908175,2.750177079581088,4.283446715418643,4.5758282323297,3.206288861730263,0.383279578922025,2.0131728826847537,1.6915133404302638,4.617036805640419,1.9787721438268042,5.349970277453246,3.598581427761566,4.583999695749861,6.160096675731489,1.9543250974073767,1.30004497236169,3.3086577626714595,4.335139884106304,2.263166443942588,3.1148447791434837,4.697890653928139,4.560866916093041,2.358898907581405,3.4185151879059483,1.9630159012193522,1.450654128718989,4.894240305370664,0.9071109514910891,3.313838484776216,2.6093702726942767,3.7856796929951257,2.2402416939270124,4.593428396671849,2.7900810259757165,5.024403580994488,3.3500452457640524,1.842448467034616,3.777391316094002,3.6110322703666387,2.9334189350247013,2.168666592228748,4.207318713366115,1.9314873518375415,2.0449943967685447,3.7572174065956734,2.804166791597493,1.025638370923262,1.9350374094663625,3.5954826418910946,2.73163124964043,2.9408349981031847,3.4063597999144077,3.6623867272031725,3.217044277942129,0.33914647982578805,2.998569822769993,2.4353756708201284,3.107502997578945,4.491356907725859,1.8189640885711393,3.1581616152284093,3.6899714772394883,2.6830295230917294,1.5828262712005228,1.6856650728923581,3.0246976240036085,2.3142559953648525,1.0530060716066836,2.1131527404846024,1.5910102793517182,4.054637136859812,1.419461473487728,4.9810139006102645,6.023552353276808
GENE_0571,2.1773928781085288,2.32185058683332,4.320999932243416,4.513856937312971,2.463565723351202,2.5260765006858534,2.5357994319226473,2.054104857089107,4.27681888943557,3.2677684980995103,2.1945535744068483,3.1509266689807918,2.5996917524573564,6.5130470360273,2.7573444277136367,4.043521202734687,3.6337136170650455,2.878863938951939,3.6410881642928623,3.3391639851638315,6.489193776677415,2.9458641157999437,0.6276931096000631,6.065216672659436,2.4432585738789867,3.178936720443046,2.403193426069073,2.339022597511771,1.7715171293825067,0.9982075808371119,2.2034132882802795,3.7395583428795387,1.277485407952052,3.7276771308586727,6.251144051880422,3.438738117029754,1.5066007146104907,3.5910706657426363,4.339987650070951,4.8190327012620475,3.309566022805598,3.8603310220048,4.193093405998683,3.8574138208055926,3.480122134575474,2.292979631753888,4.335613123438423,2.4125046266217716,6.654369692915078,2.2918643052628846,4.128223577048583,1.613320686313417,2.4821210982785153,2.350258251504573,1.527446864668958,2.3674593732052784,3.535422519894711,2.759060482281689,4.664517384590671,1.9676342755836593,3.9854968094720213,2.3463675927028236,4.57622981346839,4.102104905526187,4.416058044600502,2.865509510568338,4.854014682503242,1.2660332196389756,3.6490853699646904,3.2455505458674363,4.170979394031693,2.9727107595402487,1.9114946175233172,1.7989791094782437,3.0535124141117724,2.7434460659774853,4.2022539594684725,4.3348188924598094,3.129454545852543,3.1011743510793033,4.487110387557685,2.762092525291972,2.8124129466423384,1.5697218152787442,4.231797794699016,2.9550057425140075,4.586842985432788,1.682567611181553,2.464755908883242,4.324170597475765,3.490423632962152,1.706377972004127,4.291957057457728,1.5869429151410273,4.162768551555289,1.9161572205420614,4.69017543350884,3.212898724359024,3.5139174311393755,2.9660337443883713
GENE_0572,3.1804890573063664,3.1744386242614278,3.996768950225876,2.9887984827744773,5.039599396654074,2.1823944226549896,4.207349515497826,3.8063179951812307,4.720593921430539,3.2232400702885755,3.494674853681078,3.4797880924741222,1.6737315742050207,3.5795830047235953,7.6102706466964865,5.245473509039991,2.1334258687042045,1.1510583271377512,3.1350235516020253,4.512917821428575,3.019511877761058,5.640146768148199,2.133019942368802,3.358006489522949,2.9313952428311394,4.0316230729317635,4.124603442567329,4.658513903112307,2.9122231193931047,4.754464820950334,3.5151431956431445,4.896326280315836,5.09185753413624,3.091795767374972,2.252876119495314,3.3303146677941826,4.385326989921437,1.4007704813617463,2.4607159862822163,3.9655996999014844,0.6373702833628606,1.8587722253433534,2.322711483665432,2.9629577591093486,2.6680856388828174,2.6911120134727184,1.5617365225585562,5.471507970565877,2.328662610709973,1.0716485222667291,4.584628115452818,2.138772272540479,1.677524088692692,3.9594046010445,2.4324219616285934,3.2846678653534878,2.299061819714524,2.4984884758904253,1.9024747309591226,1.6756194181911388,7.899830695821313,2.080141318042141,1.438915666672089,4.578001396559673,3.412204697164372,3.090657863356941,2.4688904038739845,2.5657977978552466,2.6978385247772434,4.586403604182876,2.7578810569087024,4.596686081061866,3.000535171345493,2.8111831976166233,1.8721954441382211,6.002260603917702,3.0875583079219453,3.0669557353218218,5.597283498621472,3.609593789400748,3.756882543466026,3.1446754745349104,2.1398745966949804,4.697504428333135,1.4815898507461842,1.9192441995815805,2.1365869497966745,3.392274013154299,3.0484024531980327,1.1024454917881268,6.24779993155935,4.070150443160504,2.465269318294454,3.6318984521514093,3.6500165392713146,2.657967497148396,3.5796294036106713,3.5951624594684644,4.524082337195275,3.1566204235691124
